Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
614,2015-07-19 11:10:00,2015-07-19 11:20:15,31278,18th & R St NW,31101,14th & V St NW,W22037,Casual
1864,2015-07-19 11:13:05,2015-07-19 11:44:09,31218,L'Enfant Plaza / 7th & C St SW,31258,Lincoln Memorial,W01343,Casual
2149,2015-07-19 11:35:20,2015-07-19 12:11:10,31016,Clarendon Blvd & Pierce St,31314,34th & Water St NW,W21108,Casual
1910,2015-07-19 11:39:31,2015-07-19 12:11:22,31016,Clarendon Blvd & Pierce St,31314,34th & Water St NW,W22111,Casual
1285,2015-07-19 11:49:56,2015-07-19 12:11:21,31504,10th & Monroe St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W20011,Member
2655,2015-07-19 11:55:18,2015-07-19 12:39:33,31607,14th & D St SE,31235,19th St & Constitution Ave NW,W01398,Casual
1530,2015-07-19 12:44:18,2015-07-19 13:09:48,31222,New York Ave & 15th St NW,31261,21st St & Constitution Ave NW,W00947,Casual
306,2015-07-19 13:04:13,2015-07-19 13:09:19,31233,17th & K St NW / Farragut Square,31214,17th & Corcoran St NW,W20350,Member
1898,2015-07-19 13:06:01,2015-07-19 13:37:40,31258,Lincoln Memorial,31101,14th & V St NW,W21054,Casual
278,2015-07-19 13:09:55,2015-07-19 13:14:34,31405,Georgia Ave & Emerson St NW,31404,9th & Upshur St NW,W21197,Member
2598,2015-07-19 13:23:08,2015-07-19 14:06:26,31261,21st St & Constitution Ave NW,31247,Jefferson Dr & 14th St SW,W01111,Casual
3292,2015-07-19 13:36:15,2015-07-19 14:31:07,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W20439,Casual
516,2015-07-19 13:37:52,2015-07-19 13:46:28,31231,14th & D St NW / Ronald Reagan Building,31256,10th & E St NW,W20425,Casual
1593,2015-07-19 13:38:00,2015-07-19 14:04:34,31077,Iwo Jima Memorial/N Meade & 14th St N,31258,Lincoln Memorial,W00019,Casual
3331,2015-07-19 13:41:25,2015-07-19 14:36:57,31215,Georgetown Harbor / 30th St NW,31312,Wisconsin Ave & O St NW,W01304,Casual
6651,2015-07-19 13:52:06,2015-07-19 15:42:58,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31261,21st St & Constitution Ave NW,W20205,Casual
1490,2015-07-19 13:52:52,2015-07-19 14:17:43,31235,19th St & Constitution Ave NW,31106,Calvert & Biltmore St NW,W20424,Member
435,2015-07-19 13:55:18,2015-07-19 14:02:34,31264,6th St & Indiana Ave NW,31230,Metro Center / 12th & G St NW,W00660,Member
692,2015-07-19 13:56:41,2015-07-19 14:08:13,31001,18th & Eads St.,31055,28th St S & S Meade St,W00060,Member
773,2015-07-19 14:02:30,2015-07-19 14:15:24,32011,Maple & Ritchie Ave,31408,Takoma Metro,W20220,Casual
866,2015-07-19 14:10:27,2015-07-19 14:24:54,31221,18th & M St NW,31236,37th & O St NW / Georgetown University,W22024,Member
542,2015-07-19 14:11:30,2015-07-19 14:20:33,31276,15th & L St NW,31204,20th & E St NW,W21142,Member
6717,2015-07-19 14:17:13,2015-07-19 16:09:10,31238,14th & G St NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W21378,Casual
1109,2015-07-19 14:22:58,2015-07-19 14:41:28,31280,11th & S St NW,31406,14th & Upshur St NW,W01043,Member
4266,2015-07-19 14:25:21,2015-07-19 15:36:27,31067,Columbia Pike & S Walter Reed Dr,31053,Columbia Pike & S Courthouse Rd,W00623,Casual
552,2015-07-19 14:28:03,2015-07-19 14:37:16,31603,1st & M St NE,31271,Constitution Ave & 2nd St NW/DOL,W21071,Member
1045,2015-07-19 14:42:12,2015-07-19 14:59:38,31256,10th & E St NW,31235,19th St & Constitution Ave NW,W00710,Casual
1869,2015-07-19 14:51:22,2015-07-19 15:22:31,31271,Constitution Ave & 2nd St NW/DOL,31217,USDA / 12th & Independence Ave SW,W20981,Casual
1209,2015-07-19 14:56:44,2015-07-19 15:16:54,31307,3000 Connecticut Ave NW / National Zoo,31200,Massachusetts Ave & Dupont Circle NW,W01140,Casual
6216,2015-07-19 14:58:11,2015-07-19 16:41:47,31271,Constitution Ave & 2nd St NW/DOL,31216,14th St & New York Ave NW,W01015,Casual
3330,2015-07-19 15:00:45,2015-07-19 15:56:15,31257,22nd & I St NW / Foggy Bottom,31236,37th & O St NW / Georgetown University,W20189,Casual
539,2015-07-19 15:31:44,2015-07-19 15:40:43,31503,Florida Ave & R St NW,31201,15th & P St NW,W21896,Member
1436,2015-07-19 15:32:04,2015-07-19 15:56:00,31257,22nd & I St NW / Foggy Bottom,31620,5th & F St NW,W21422,Casual
1355,2015-07-19 15:35:17,2015-07-19 15:57:53,31616,3rd & H St NE,31314,34th & Water St NW,W22157,Member
2392,2015-07-19 15:52:42,2015-07-19 16:32:34,31246,M St & Pennsylvania Ave NW,31204,20th & E St NW,W21103,Casual
546,2015-07-19 15:53:47,2015-07-19 16:02:53,31101,14th & V St NW,31103,16th & Harvard St NW,W20604,Member
2478,2015-07-19 15:55:16,2015-07-19 16:36:34,31014,Lynn & 19th St North,31237,25th St & Pennsylvania Ave NW,W20894,Casual
5008,2015-07-19 16:04:32,2015-07-19 17:28:01,31231,14th & D St NW / Ronald Reagan Building,31247,Jefferson Dr & 14th St SW,W00912,Casual
1114,2015-07-19 16:15:11,2015-07-19 16:33:45,31258,Lincoln Memorial,31605,3rd & D St SE,W01085,Member
439,2015-07-19 16:34:12,2015-07-19 16:41:32,31611,13th & H St NE,31638,1st & H St NW,W20448,Member
838,2015-07-19 16:37:51,2015-07-19 16:51:49,31265,5th St & Massachusetts Ave NW,31108,4th & M St SW,W21601,Casual
260,2015-07-19 16:46:12,2015-07-19 16:50:33,31204,20th & E St NW,31252,21st St & Pennsylvania Ave NW,W21103,Casual
766,2015-07-19 17:06:39,2015-07-19 17:19:26,31246,M St & Pennsylvania Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00925,Member
12227,2015-07-19 17:19:47,2015-07-19 20:43:34,31231,14th & D St NW / Ronald Reagan Building,31231,14th & D St NW / Ronald Reagan Building,W20943,Casual
546,2015-07-19 17:26:37,2015-07-19 17:35:43,31246,M St & Pennsylvania Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W01167,Member
1470,2015-07-19 17:38:50,2015-07-19 18:03:21,31243,4th & C St SW,31258,Lincoln Memorial,W21458,Casual
629,2015-07-19 17:56:16,2015-07-19 18:06:45,31219,10th St & Constitution Ave NW,31228,8th & H St NW,W20749,Casual
313,2015-07-19 18:14:05,2015-07-19 18:19:19,31205,21st & I St NW,31237,25th St & Pennsylvania Ave NW,W00710,Member
385,2015-07-19 18:15:14,2015-07-19 18:21:39,31201,15th & P St NW,31212,21st & M St NW,W00678,Member
3631,2015-07-19 18:38:49,2015-07-19 19:39:21,31091,S Joyce & 16th St S,31091,S Joyce & 16th St S,W20050,Casual
162,2015-07-19 19:12:43,2015-07-19 19:15:26,31223,Convention Center / 7th & M St NW,31600,5th & K St NW,W20838,Member
289,2015-07-19 19:19:05,2015-07-19 19:23:55,31017,Wilson Blvd & N Uhle St,31027,Key Blvd & N Quinn St,W20790,Member
448,2015-07-19 19:19:58,2015-07-19 19:27:26,31616,3rd & H St NE,31618,4th & East Capitol St NE,W21079,Member
1119,2015-07-19 19:22:05,2015-07-19 19:40:45,31221,18th & M St NW,31627,3rd & M St NE,W21716,Member
3549,2015-07-19 19:25:11,2015-07-19 20:24:21,31212,21st & M St NW,31275,New Hampshire Ave & 24th St NW,W20931,Casual
1184,2015-07-19 19:26:09,2015-07-19 19:45:54,31246,M St & Pennsylvania Ave NW,31277,17th & G St NW,W20958,Member
883,2015-07-19 19:49:52,2015-07-19 20:04:35,31010,S Glebe & Potomac Ave,31003,15th & Crystal Dr,W20067,Casual
727,2015-07-19 20:02:59,2015-07-19 20:15:06,31258,Lincoln Memorial,31215,Georgetown Harbor / 30th St NW,W22236,Member
156,2015-07-19 20:06:38,2015-07-19 20:09:14,31609,Maine Ave & 7th St SW,31108,4th & M St SW,W20422,Member
535,2015-07-19 20:14:37,2015-07-19 20:23:32,31101,14th & V St NW,31602,Park Rd & Holmead Pl NW,W00891,Member
444,2015-07-19 21:11:42,2015-07-19 21:19:06,31200,Massachusetts Ave & Dupont Circle NW,31101,14th & V St NW,W00477,Member
666,2015-07-19 21:48:20,2015-07-19 21:59:26,31114,18th St & Wyoming Ave NW,31201,15th & P St NW,W21737,Member
3973,2015-07-19 21:54:46,2015-07-19 23:00:59,31256,10th & E St NW,31222,New York Ave & 15th St NW,W22164,Casual
1129,2015-07-19 22:28:54,2015-07-19 22:47:43,31258,Lincoln Memorial,31241,Thomas Circle,w01117,Casual
506,2015-07-19 22:37:39,2015-07-19 22:46:06,31214,17th & Corcoran St NW,31213,17th & K St NW,W22183,Member
605,2015-07-20 01:28:14,2015-07-20 01:38:19,31221,18th & M St NW,31237,25th St & Pennsylvania Ave NW,W01426,Casual
532,2015-07-20 04:22:12,2015-07-20 04:31:04,31251,12th & L St NW,31100,19th St & Pennsylvania Ave NW,W00416,Member
180,2015-07-20 05:32:14,2015-07-20 05:35:15,31239,Rhode Island & Connecticut Ave NW,31201,15th & P St NW,W20669,Member
602,2015-07-20 06:36:47,2015-07-20 06:46:49,31101,14th & V St NW,31216,14th St & New York Ave NW,W00900,Member
213,2015-07-20 06:50:56,2015-07-20 06:54:29,31203,14th & Rhode Island Ave NW,31239,Rhode Island & Connecticut Ave NW,W00568,Member
1948,2015-07-20 07:02:19,2015-07-20 07:34:48,31005,Pentagon City Metro / 12th & S Hayes St,31216,14th St & New York Ave NW,W01081,Member
192,2015-07-20 07:06:49,2015-07-20 07:10:01,31631,8th & F St NE,31623,Columbus Circle / Union Station,W20439,Member
365,2015-07-20 07:17:44,2015-07-20 07:23:49,31268,12th & U St NW,31203,14th & Rhode Island Ave NW,W00433,Member
436,2015-07-20 07:24:50,2015-07-20 07:32:06,31108,4th & M St SW,31208,M St & New Jersey Ave SE,W20951,Member
366,2015-07-20 07:28:02,2015-07-20 07:34:08,31032,Washington Blvd & 7th St N,31035,N Quincy St & Glebe Rd,W01293,Member
722,2015-07-20 07:30:15,2015-07-20 07:42:17,31803,Good Hope Rd & 14th St SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00075,Member
1133,2015-07-20 07:52:05,2015-07-20 08:10:59,31629,8th & East Capitol St NE,31242,18th St & Pennsylvania Ave NW,W20215,Member
201,2015-07-20 07:54:11,2015-07-20 07:57:32,31104,Adams Mill & Columbia Rd NW,31121,Calvert St & Woodley Pl NW,W21659,Member
1654,2015-07-20 08:05:23,2015-07-20 08:32:58,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31002,20th & Crystal Dr,W00400,Casual
909,2015-07-20 08:15:47,2015-07-20 08:30:56,31235,19th St & Constitution Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W20922,Casual
277,2015-07-20 08:15:57,2015-07-20 08:20:34,31265,5th St & Massachusetts Ave NW,31230,Metro Center / 12th & G St NW,W21230,Member
604,2015-07-20 08:19:05,2015-07-20 08:29:09,31500,4th & W St NE,31623,Columbus Circle / Union Station,W20703,Member
494,2015-07-20 08:20:39,2015-07-20 08:28:54,31268,12th & U St NW,31234,20th & O St NW / Dupont South,W21888,Member
330,2015-07-20 08:27:57,2015-07-20 08:33:28,31234,20th & O St NW / Dupont South,31275,New Hampshire Ave & 24th St NW,W22079,Member
2060,2015-07-20 08:35:12,2015-07-20 09:09:33,31312,Wisconsin Ave & O St NW,31271,Constitution Ave & 2nd St NW/DOL,W20158,Member
185,2015-07-20 08:35:13,2015-07-20 08:38:19,31616,3rd & H St NE,31627,3rd & M St NE,W21755,Member
540,2015-07-20 08:51:58,2015-07-20 09:00:58,31615,6th & H St NE,31638,1st & H St NW,W20131,Member
186,2015-07-20 09:07:59,2015-07-20 09:11:06,31007,Crystal City Metro / 18th & Bell St,31012,26th & S Clark St,W20326,Member
611,2015-07-20 09:51:09,2015-07-20 10:01:21,31225,C & O Canal & Wisconsin Ave NW,31236,37th & O St NW / Georgetown University,W20622,Casual
991,2015-07-20 09:52:39,2015-07-20 10:09:10,31088,Mount Vernon Ave & Kennedy St,31000,Eads St & 15th St S,W22235,Member
575,2015-07-20 09:57:17,2015-07-20 10:06:53,31256,10th & E St NW,31247,Jefferson Dr & 14th St SW,W21893,Casual
1145,2015-07-20 10:21:15,2015-07-20 10:40:21,31102,11th & Kenyon St NW,31215,Georgetown Harbor / 30th St NW,W20028,Member
4639,2015-07-20 10:38:17,2015-07-20 11:55:37,31217,USDA / 12th & Independence Ave SW,31258,Lincoln Memorial,W00739,Casual
239,2015-07-20 11:08:12,2015-07-20 11:12:11,31230,Metro Center / 12th & G St NW,31620,5th & F St NW,W21948,Member
527,2015-07-20 11:12:29,2015-07-20 11:21:16,31500,4th & W St NE,31623,Columbus Circle / Union Station,W21785,Member
514,2015-07-20 11:15:41,2015-07-20 11:24:15,31204,20th & E St NW,31274,10th & G St NW,W21428,Member
666,2015-07-20 11:33:47,2015-07-20 11:44:54,31637,North Capitol St & G Pl NE,31269,3rd St & Pennsylvania Ave SE,W21606,Member
347,2015-07-20 11:41:21,2015-07-20 11:47:08,31004,Aurora Hills Community Ctr/18th & Hayes St,31000,Eads St & 15th St S,W20185,Member
1528,2015-07-20 12:34:47,2015-07-20 13:00:16,31232,7th & F St NW / National Portrait Gallery,31274,10th & G St NW,W21004,Casual
128,2015-07-20 12:35:54,2015-07-20 12:38:03,31026,Washington Blvd & 10th St N,31032,Washington Blvd & 7th St N,W01133,Member
1676,2015-07-20 12:55:52,2015-07-20 13:23:49,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31117,15th & Euclid St  NW,W01495,Casual
2172,2015-07-20 13:04:12,2015-07-20 13:40:24,31246,M St & Pennsylvania Ave NW,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W00021,Casual
300,2015-07-20 13:28:08,2015-07-20 13:33:09,31262,11th & F St NW,31216,14th St & New York Ave NW,W21450,Member
605,2015-07-20 13:45:38,2015-07-20 13:55:44,31241,Thomas Circle,31116,California St & Florida Ave NW,W01192,Member
319,2015-07-20 14:31:16,2015-07-20 14:36:35,31226,34th St & Wisconsin Ave NW,31236,37th & O St NW / Georgetown University,W20357,Member
304,2015-07-20 15:05:13,2015-07-20 15:10:17,32024,Fenton St & Gist Ave,32043,Veterans Pl & Pershing Dr ,W01448,Member
640,2015-07-20 15:18:22,2015-07-20 15:29:03,31274,10th & G St NW,31204,20th & E St NW,W20476,Member
1260,2015-07-20 15:29:30,2015-07-20 15:50:30,31030,Lee Hwy & N Adams St,31212,21st & M St NW,W00623,Member
1161,2015-07-20 16:04:36,2015-07-20 16:23:58,31214,17th & Corcoran St NW,31255,24th & N St NW,W22237,Member
183,2015-07-20 16:22:58,2015-07-20 16:26:02,31637,North Capitol St & G Pl NE,31638,1st & H St NW,W21426,Member
855,2015-07-20 16:25:40,2015-07-20 16:39:56,31634,3rd & Tingey St SE,31628,1st & K St SE,W21164,Casual
1149,2015-07-20 16:38:29,2015-07-20 16:57:39,31272,Washington & Independence Ave SW/HHS,31620,5th & F St NW,W22075,Casual
463,2015-07-20 17:03:19,2015-07-20 17:11:02,31301,Ward Circle / American University,31300,Van Ness Metro / UDC,W01354,Member
1134,2015-07-20 17:06:10,2015-07-20 17:25:05,31226,34th St & Wisconsin Ave NW,31020,Wilson Blvd & Franklin Rd,W00738,Member
664,2015-07-20 17:13:58,2015-07-20 17:25:02,31227,13th St & New York Ave NW,31636,New Jersey Ave & N St NW/Dunbar HS,W21888,Member
1032,2015-07-20 17:16:19,2015-07-20 17:33:31,31271,Constitution Ave & 2nd St NW/DOL,31221,18th & M St NW,W20418,Member
612,2015-07-20 17:17:40,2015-07-20 17:27:52,31217,USDA / 12th & Independence Ave SW,31265,5th St & Massachusetts Ave NW,W21015,Member
948,2015-07-20 17:19:58,2015-07-20 17:35:46,31624,North Capitol St & F St NW,31247,Jefferson Dr & 14th St SW,W20078,Member
410,2015-07-20 17:24:57,2015-07-20 17:31:47,31234,20th & O St NW / Dupont South,31255,24th & N St NW,W01093,Member
661,2015-07-20 17:33:14,2015-07-20 17:44:16,31111,10th & U St NW,31200,Massachusetts Ave & Dupont Circle NW,W21057,Member
1452,2015-07-20 17:34:17,2015-07-20 17:58:29,31276,15th & L St NW,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00589,Member
2919,2015-07-20 17:52:35,2015-07-20 18:41:15,31101,14th & V St NW,31309,Fessenden St & Wisconsin Ave NW,W21344,Member
476,2015-07-20 18:01:29,2015-07-20 18:09:25,31247,Jefferson Dr & 14th St SW,31264,6th St & Indiana Ave NW,W21443,Member
503,2015-07-20 18:02:39,2015-07-20 18:11:03,31269,3rd St & Pennsylvania Ave SE,31606,Potomac & Pennsylvania Ave SE,W21644,Member
1049,2015-07-20 18:06:16,2015-07-20 18:23:45,31219,10th St & Constitution Ave NW,31246,M St & Pennsylvania Ave NW,W20453,Member
515,2015-07-20 18:17:27,2015-07-20 18:26:03,31266,11th & M St NW,31203,14th & Rhode Island Ave NW,W00559,Member
1345,2015-07-20 18:24:13,2015-07-20 18:46:39,31201,15th & P St NW,31617,Bladensburg Rd & Benning Rd NE,W00592,Member
252,2015-07-20 18:30:23,2015-07-20 18:34:35,31245,7th & R St NW / Shaw Library,31506,1st & Rhode Island Ave NW,W22019,Member
285,2015-07-20 18:31:40,2015-07-20 18:36:26,31202,14th & R St NW,31201,15th & P St NW,W00264,Member
1646,2015-07-20 18:32:05,2015-07-20 18:59:32,31258,Lincoln Memorial,31247,Jefferson Dr & 14th St SW,W01311,Casual
1299,2015-07-20 18:47:07,2015-07-20 19:08:47,31202,14th & R St NW,31622,13th & D St NE,W00020,Member
288,2015-07-20 18:56:08,2015-07-20 19:00:57,31121,Calvert St & Woodley Pl NW,31116,California St & Florida Ave NW,W20966,Member
1018,2015-07-20 19:06:41,2015-07-20 19:23:40,31237,25th St & Pennsylvania Ave NW,31306,39th & Calvert St NW / Stoddert,W20894,Member
388,2015-07-20 19:10:38,2015-07-20 19:17:07,31089,Court House Metro / 15th & N Uhle St ,31021,Clarendon Blvd & N Fillmore St,W21244,Member
617,2015-07-20 19:16:46,2015-07-20 19:27:04,31251,12th & L St NW,31205,21st & I St NW,W20777,Member
1428,2015-07-20 19:27:48,2015-07-20 19:51:37,31637,North Capitol St & G Pl NE,31207,Georgia Ave and Fairmont St NW,W22110,Member
1369,2015-07-20 19:53:08,2015-07-20 20:15:57,31234,20th & O St NW / Dupont South,31121,Calvert St & Woodley Pl NW,W00688,Casual
490,2015-07-20 20:03:46,2015-07-20 20:11:56,31113,Columbia Rd & Belmont St NW,31602,Park Rd & Holmead Pl NW,W20975,Member
3247,2015-07-20 20:21:25,2015-07-20 21:15:32,31604,3rd & H St NW,31232,7th & F St NW / National Portrait Gallery,W00529,Member
818,2015-07-20 20:27:01,2015-07-20 20:40:39,31235,19th St & Constitution Ave NW,31628,1st & K St SE,W21713,Member
715,2015-07-20 20:28:28,2015-07-20 20:40:24,31610,Eastern Market / 7th & North Carolina Ave SE,31209,1st & N St  SE,W22135,Member
485,2015-07-20 20:42:07,2015-07-20 20:50:12,31111,10th & U St NW,31110,20th St & Florida Ave NW,W21496,Member
4849,2015-07-20 20:44:11,2015-07-20 22:05:00,31623,Columbus Circle / Union Station,31231,14th & D St NW / Ronald Reagan Building,W21998,Casual
1718,2015-07-20 21:05:43,2015-07-20 21:34:21,31258,Lincoln Memorial,31627,3rd & M St NE,W20800,Member
493,2015-07-20 21:10:22,2015-07-20 21:18:35,31104,Adams Mill & Columbia Rd NW,31268,12th & U St NW,W01405,Member
535,2015-07-20 21:30:14,2015-07-20 21:39:10,31209,1st & N St  SE,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W22135,Member
392,2015-07-20 21:43:35,2015-07-20 21:50:08,31254,15th & K St NW,31201,15th & P St NW,W21015,Member
516,2015-07-20 23:11:47,2015-07-20 23:20:24,31111,10th & U St NW,31603,1st & M St NE,W21345,Member
287,2015-07-20 23:38:40,2015-07-20 23:43:27,31201,15th & P St NW,31229,New Hampshire Ave & T St NW,W00869,Member
340,2015-07-21 05:43:18,2015-07-21 05:48:58,31102,11th & Kenyon St NW,31109,7th & T St NW,W00613,Member
602,2015-07-21 06:03:25,2015-07-21 06:13:27,31805,Pennsylvania & Minnesota Ave SE,31801,Anacostia Metro,W21111,Member
3253,2015-07-21 07:02:30,2015-07-21 07:56:44,31236,37th & O St NW / Georgetown University,31014,Lynn & 19th St North,W00729,Casual
634,2015-07-21 07:09:56,2015-07-21 07:20:31,31623,Columbus Circle / Union Station,31633,Independence Ave & L'Enfant Plaza SW/DOE,W21893,Member
371,2015-07-21 07:14:31,2015-07-21 07:20:42,31506,1st & Rhode Island Ave NW,31245,7th & R St NW / Shaw Library,W01228,Member
739,2015-07-21 07:38:32,2015-07-21 07:50:52,31257,22nd & I St NW / Foggy Bottom,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W21508,Member
590,2015-07-21 07:39:38,2015-07-21 07:49:28,31113,Columbia Rd & Belmont St NW,31113,Columbia Rd & Belmont St NW,W20639,Member
341,2015-07-21 08:05:04,2015-07-21 08:10:45,32045,Shady Grove Metro West,32038,King Farm Blvd & Piccard Dr,W00755,Member
326,2015-07-21 08:07:24,2015-07-21 08:12:51,31050,Barton St & 10th St N,31022,Clarendon Metro / Wilson Blvd & N Highland St,W20483,Member
805,2015-07-21 08:07:49,2015-07-21 08:21:15,31307,3000 Connecticut Ave NW / National Zoo,31100,19th St & Pennsylvania Ave NW,W00278,Member
596,2015-07-21 08:26:27,2015-07-21 08:36:23,31214,17th & Corcoran St NW,31242,18th St & Pennsylvania Ave NW,W21542,Member
1666,2015-07-21 08:27:40,2015-07-21 08:55:26,31200,Massachusetts Ave & Dupont Circle NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W20268,Casual
1264,2015-07-21 08:28:35,2015-07-21 08:49:39,31261,21st St & Constitution Ave NW,31247,Jefferson Dr & 14th St SW,W20651,Casual
577,2015-07-21 08:29:53,2015-07-21 08:39:31,31116,California St & Florida Ave NW,31233,17th & K St NW / Farragut Square,W22159,Member
144,2015-07-21 08:39:56,2015-07-21 08:42:21,31013,Eads & 22nd St S,31001,18th & Eads St.,W21571,Member
456,2015-07-21 08:46:33,2015-07-21 08:54:09,31204,20th & E St NW,31227,13th St & New York Ave NW,W21079,Member
472,2015-07-21 08:57:04,2015-07-21 09:04:57,31234,20th & O St NW / Dupont South,31242,18th St & Pennsylvania Ave NW,W00477,Member
309,2015-07-21 09:03:24,2015-07-21 09:08:33,31008,12th & Army Navy Dr,31002,20th & Crystal Dr,W20500,Member
300,2015-07-21 09:18:08,2015-07-21 09:23:08,31212,21st & M St NW,31213,17th & K St NW,W00498,Member
225,2015-07-21 09:23:55,2015-07-21 09:27:41,31005,Pentagon City Metro / 12th & S Hayes St,31091,S Joyce & 16th St S,W20947,Member
919,2015-07-21 09:49:12,2015-07-21 10:04:31,31624,North Capitol St & F St NW,31214,17th & Corcoran St NW,W00668,Member
107,2015-07-21 09:51:52,2015-07-21 09:53:40,31625,3rd & G St SE,31625,3rd & G St SE,W20904,Member
404,2015-07-21 10:13:20,2015-07-21 10:20:04,31110,20th St & Florida Ave NW,31213,17th & K St NW,W00613,Casual
208,2015-07-21 10:24:02,2015-07-21 10:27:31,31046,Henry St & Pendleton St,31047,Braddock Rd Metro,W21074,Member
638,2015-07-21 10:55:55,2015-07-21 11:06:34,31103,16th & Harvard St NW,31212,21st & M St NW,W20669,Member
2113,2015-07-21 11:43:30,2015-07-21 12:18:43,31235,19th St & Constitution Ave NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W20971,Casual
476,2015-07-21 11:54:47,2015-07-21 12:02:43,31267,17th St & Massachusetts Ave NW,31262,11th & F St NW,W21490,Member
578,2015-07-21 11:57:39,2015-07-21 12:07:18,31247,Jefferson Dr & 14th St SW,31249,Jefferson Memorial,W21070,Casual
548,2015-07-21 12:13:37,2015-07-21 12:22:46,31239,Rhode Island & Connecticut Ave NW,31200,Massachusetts Ave & Dupont Circle NW,W00495,Casual
402,2015-07-21 12:17:31,2015-07-21 12:24:13,31216,14th St & New York Ave NW,31276,15th & L St NW,W21745,Member
1583,2015-07-21 12:19:29,2015-07-21 12:45:53,31603,1st & M St NE,31255,24th & N St NW,W21555,Member
415,2015-07-21 12:34:20,2015-07-21 12:41:15,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31626,15th St & Massachusetts Ave SE,W00387,Member
191,2015-07-21 12:42:10,2015-07-21 12:45:22,31200,Massachusetts Ave & Dupont Circle NW,31110,20th St & Florida Ave NW,W00536,Member
773,2015-07-21 13:08:33,2015-07-21 13:21:26,31216,14th St & New York Ave NW,31509,New Jersey Ave & R St NW,W20410,Member
1128,2015-07-21 13:12:40,2015-07-21 13:31:28,31206,19th & E Street NW,31213,17th & K St NW,W21450,Member
550,2015-07-21 13:18:15,2015-07-21 13:27:26,31506,1st & Rhode Island Ave NW,31202,14th & R St NW,W01405,Member
788,2015-07-21 13:18:59,2015-07-21 13:32:07,31235,19th St & Constitution Ave NW,31219,10th St & Constitution Ave NW,W01364,Casual
139,2015-07-21 13:31:39,2015-07-21 13:33:59,32027,Battery Ln & Trolley Trail,32008,Cordell & Norfolk Ave,W21094,Member
280,2015-07-21 13:46:38,2015-07-21 13:51:19,31223,Convention Center / 7th & M St NW,31241,Thomas Circle,W20463,Member
632,2015-07-21 13:50:46,2015-07-21 14:01:18,31221,18th & M St NW,31246,M St & Pennsylvania Ave NW,W00654,Member
789,2015-07-21 13:57:58,2015-07-21 14:11:08,31232,7th & F St NW / National Portrait Gallery,31615,6th & H St NE,W00464,Member
626,2015-07-21 14:41:03,2015-07-21 14:51:29,31624,North Capitol St & F St NW,31271,Constitution Ave & 2nd St NW/DOL,W22203,Casual
250,2015-07-21 15:03:40,2015-07-21 15:07:50,31017,Wilson Blvd & N Uhle St,31016,Clarendon Blvd & Pierce St,W20530,Member
1314,2015-07-21 15:21:45,2015-07-21 15:43:40,31222,New York Ave & 15th St NW,31314,34th & Water St NW,W20481,Casual
835,2015-07-21 15:37:43,2015-07-21 15:51:38,31624,North Capitol St & F St NW,31625,3rd & G St SE,W01325,Member
244,2015-07-21 15:40:05,2015-07-21 15:44:10,31278,18th & R St NW,31201,15th & P St NW,W21002,Member
748,2015-07-21 15:41:52,2015-07-21 15:54:20,31265,5th St & Massachusetts Ave NW,31612,D St & Maryland Ave NE,W20900,Member
207,2015-07-21 15:46:19,2015-07-21 15:49:46,31017,Wilson Blvd & N Uhle St,31030,Lee Hwy & N Adams St,W20823,Member
1009,2015-07-21 15:48:53,2015-07-21 16:05:43,31310,Connecticut & Nebraska Ave NW,31107,Lamont & Mt Pleasant NW,W20169,Member
333,2015-07-21 15:50:22,2015-07-21 15:55:55,31205,21st & I St NW,31233,17th & K St NW / Farragut Square,W01311,Member
294,2015-07-21 16:01:35,2015-07-21 16:06:29,31117,15th & Euclid St  NW,31202,14th & R St NW,W00542,Member
505,2015-07-21 16:04:27,2015-07-21 16:12:52,31222,New York Ave & 15th St NW,31252,21st St & Pennsylvania Ave NW,W21540,Casual
858,2015-07-21 16:14:45,2015-07-21 16:29:03,31261,21st St & Constitution Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W22030,Member
1196,2015-07-21 16:25:01,2015-07-21 16:44:57,31216,14th St & New York Ave NW,31278,18th & R St NW,W20219,Member
