Duration,Start date,End date,Start station number,Start station,End station number,End station,Bike number,Member type
1604,2016-04-12 12:45:10,2016-04-12 13:11:54,31204,20th & E St NW,31077,Iwo Jima Memorial/N Meade & 14th St N,W22499,Member
380,2016-04-12 14:39:31,2016-04-12 14:45:52,31100,19th St & Pennsylvania Ave NW,31216,14th St & New York Ave NW,W20297,Member
1495,2016-04-12 15:08:17,2016-04-12 15:33:12,31117,15th & Euclid St  NW,31117,15th & Euclid St  NW,W21553,Member
740,2016-04-12 15:09:54,2016-04-12 15:22:14,31640,Maryland Ave & E St NE,31605,3rd & D St SE,W20417,Member
1445,2016-04-12 15:20:55,2016-04-12 15:45:00,31239,Rhode Island & Connecticut Ave NW,31618,4th & East Capitol St NE,W22075,Member
313,2016-04-12 15:32:25,2016-04-12 15:37:39,31232,7th & F St NW / National Portrait Gallery,31238,14th & G St NW,W01274,Member
1364,2016-04-12 16:02:45,2016-04-12 16:25:30,31223,Convention Center / 7th & M St NW,31122,16th & Irving St NW,W00218,Member
557,2016-04-12 16:04:35,2016-04-12 16:13:53,31516,Rhode Island Ave Metro,31518,New York Ave & Hecht Ave NE,W21435,Member
478,2016-04-12 16:05:02,2016-04-12 16:13:01,31101,14th & V St NW,31263,10th & K St NW,W20636,Member
310,2016-04-12 16:13:13,2016-04-12 16:18:24,31233,17th & K St NW / Farragut Square,31201,15th & P St NW,W20403,Member
531,2016-04-12 16:15:50,2016-04-12 16:24:42,31505,Eckington Pl & Q St NE,31623,Columbus Circle / Union Station,W22487,Member
1149,2016-04-12 16:22:18,2016-04-12 16:41:27,31089,Court House Metro / 15th & N Uhle St ,31054,Walter Reed Community Center / Walter Reed Dr & 16th St S,W01182,Member
250,2016-04-12 16:23:35,2016-04-12 16:27:46,31024,Virginia Square Metro / N Monroe St & 9th St N,31026,Washington Blvd & 10th St N,W21326,Member
2750,2016-04-12 16:24:22,2016-04-12 17:10:12,31900,Lee Hwy & N Woodstock St,31900,Lee Hwy & N Woodstock St,W00224,Casual
1542,2016-04-12 16:32:01,2016-04-12 16:57:43,31256,10th & E St NW,31618,4th & East Capitol St NE,W22234,Casual
143,2016-04-12 16:32:45,2016-04-12 16:35:08,31265,5th St & Massachusetts Ave NW,31232,7th & F St NW / National Portrait Gallery,W00773,Member
244,2016-04-12 16:34:03,2016-04-12 16:38:07,31121,Calvert St & Woodley Pl NW,31112,Harvard St & Adams Mill Rd NW,W21175,Member
1645,2016-04-12 16:34:47,2016-04-12 17:02:13,31264,6th St & Indiana Ave NW,31104,Adams Mill & Columbia Rd NW,W20999,Member
289,2016-04-12 16:45:18,2016-04-12 16:50:08,31281,8th & O St NW,31503,Florida Ave & R St NW,W20169,Member
246,2016-04-12 16:53:26,2016-04-12 16:57:33,31245,7th & R St NW / Shaw Library,31506,1st & Rhode Island Ave NW,W20423,Member
852,2016-04-12 17:01:29,2016-04-12 17:15:41,31234,20th & O St NW / Dupont South,31260,23rd & E St NW ,W00659,Member
165,2016-04-12 17:02:08,2016-04-12 17:04:53,31252,21st St & Pennsylvania Ave NW,31221,18th & M St NW,W20686,Member
889,2016-04-12 17:07:34,2016-04-12 17:22:24,31229,New Hampshire Ave & T St NW,31240,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,W20747,Member
1061,2016-04-12 17:08:27,2016-04-12 17:26:09,31101,14th & V St NW,31215,Georgetown Harbor / 30th St NW,W00953,Member
676,2016-04-12 17:08:39,2016-04-12 17:19:55,31634,3rd & Tingey St SE,31243,4th & C St SW,W00675,Member
2761,2016-04-12 17:16:53,2016-04-12 18:02:54,31232,7th & F St NW / National Portrait Gallery,31265,5th St & Massachusetts Ave NW,W00045,Casual
486,2016-04-12 17:18:04,2016-04-12 17:26:10,31208,M St & New Jersey Ave SE,31108,4th & M St SW,W01121,Member
954,2016-04-12 17:19:02,2016-04-12 17:34:56,31027,Key Blvd & N Quinn St,31215,Georgetown Harbor / 30th St NW,W01399,Casual
247,2016-04-12 17:23:34,2016-04-12 17:27:41,31017,Wilson Blvd & N Uhle St,31030,Lee Hwy & N Adams St,W20146,Member
1499,2016-04-12 17:26:05,2016-04-12 17:51:04,31265,5th St & Massachusetts Ave NW,31107,Lamont & Mt Pleasant NW,W22364,Member
1397,2016-04-12 17:27:35,2016-04-12 17:50:53,31277,17th & G St NW,31102,11th & Kenyon St NW,W21794,Member
424,2016-04-12 17:29:32,2016-04-12 17:36:36,31208,M St & New Jersey Ave SE,31108,4th & M St SW,W20079,Member
294,2016-04-12 17:31:28,2016-04-12 17:36:23,31308,39th & Veazey St NW,31300,Van Ness Metro / UDC,W01207,Member
740,2016-04-12 17:43:03,2016-04-12 17:55:24,31037,Ballston Metro / N Stuart & 9th St N,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W22003,Member
1349,2016-04-12 17:43:46,2016-04-12 18:06:16,31206,19th & E Street NW,31269,3rd St & Pennsylvania Ave SE,W20750,Member
956,2016-04-12 17:47:59,2016-04-12 18:03:56,32014,Friendship Hts Metro/Wisconsin Ave & Wisconsin Cir,31302,Wisconsin Ave & Newark St NW,W22230,Casual
561,2016-04-12 17:50:54,2016-04-12 18:00:16,31269,3rd St & Pennsylvania Ave SE,31601,19th & East Capitol St SE,W00010,Member
3390,2016-04-12 17:55:15,2016-04-12 18:51:45,31042,Market Square / King St & Royal St,31000,Eads St & 15th St S,W21142,Casual
206,2016-04-12 17:59:06,2016-04-12 18:02:33,31408,Takoma Metro,32010,Philadelphia & Maple Ave,W21153,Member
779,2016-04-12 18:03:19,2016-04-12 18:16:18,31238,14th & G St NW,31244,4th & E St SW,W00805,Member
246,2016-04-12 18:08:55,2016-04-12 18:13:02,31021,Clarendon Blvd & N Fillmore St,31050,Barton St & 10th St N,W21316,Member
273,2016-04-12 18:11:47,2016-04-12 18:16:21,31121,Calvert St & Woodley Pl NW,31114,18th St & Wyoming Ave NW,W00597,Member
515,2016-04-12 18:18:10,2016-04-12 18:26:46,31281,8th & O St NW,31267,17th St & Massachusetts Ave NW,W00675,Member
489,2016-04-12 18:18:57,2016-04-12 18:27:07,31219,10th St & Constitution Ave NW,31247,Jefferson Dr & 14th St SW,W00113,Member
130,2016-04-12 18:23:43,2016-04-12 18:25:53,31017,Wilson Blvd & N Uhle St,31018,N Rhodes & 16th St N,W00143,Member
1060,2016-04-12 18:30:56,2016-04-12 18:48:37,31261,21st St & Constitution Ave NW,31258,Lincoln Memorial,W22124,Casual
1075,2016-04-12 18:37:23,2016-04-12 18:55:19,31623,Columbus Circle / Union Station,31208,M St & New Jersey Ave SE,W20077,Member
928,2016-04-12 18:42:38,2016-04-12 18:58:07,31246,M St & Pennsylvania Ave NW,31119,14th & Belmont St NW,W20830,Member
764,2016-04-12 18:44:53,2016-04-12 18:57:37,31266,11th & M St NW,31279,19th & G St NW,W20324,Member
471,2016-04-12 18:45:46,2016-04-12 18:53:37,31119,14th & Belmont St NW,31203,14th & Rhode Island Ave NW,W20104,Member
1173,2016-04-12 18:48:43,2016-04-12 19:08:17,31241,Thomas Circle,31628,1st & K St SE,W20904,Member
3754,2016-04-12 19:02:37,2016-04-12 20:05:11,31270,8th & D St NW,31247,Jefferson Dr & 14th St SW,W00555,Casual
1419,2016-04-12 19:07:40,2016-04-12 19:31:20,31405,Georgia Ave & Emerson St NW,31211,Kennedy Center,W21294,Member
989,2016-04-12 19:16:14,2016-04-12 19:32:43,31235,19th St & Constitution Ave NW,31628,1st & K St SE,W21882,Member
524,2016-04-12 19:30:09,2016-04-12 19:38:53,31200,Massachusetts Ave & Dupont Circle NW,31246,M St & Pennsylvania Ave NW,W01141,Member
1246,2016-04-12 19:45:38,2016-04-12 20:06:24,31258,Lincoln Memorial,31603,1st & M St NE,W00480,Member
1895,2016-04-12 20:02:17,2016-04-12 20:33:52,31257,22nd & I St NW / Foggy Bottom,31202,14th & R St NW,W22170,Member
1316,2016-04-12 20:04:05,2016-04-12 20:26:02,31603,1st & M St NE,31232,7th & F St NW / National Portrait Gallery,W21302,Casual
373,2016-04-12 20:12:38,2016-04-12 20:18:51,31265,5th St & Massachusetts Ave NW,31603,1st & M St NE,W21090,Member
1398,2016-04-12 20:18:59,2016-04-12 20:42:18,31247,Jefferson Dr & 14th St SW,31269,3rd St & Pennsylvania Ave SE,W21513,Casual
856,2016-04-12 20:34:46,2016-04-12 20:49:02,31201,15th & P St NW,31513,Rhode Island Ave & V St NE,W20727,Member
217,2016-04-12 20:35:36,2016-04-12 20:39:13,31203,14th & Rhode Island Ave NW,31281,8th & O St NW,W22362,Member
1688,2016-04-12 20:49:35,2016-04-12 21:17:44,31258,Lincoln Memorial,31093,21st St N & N Pierce St,W22166,Casual
820,2016-04-12 21:15:22,2016-04-12 21:29:03,31628,1st & K St SE,31639,2nd & G St NE,W00724,Member
549,2016-04-12 21:25:17,2016-04-12 21:34:27,31257,22nd & I St NW / Foggy Bottom,31116,California St & Florida Ave NW,W00833,Member
1995,2016-04-12 21:33:30,2016-04-12 22:06:46,31256,10th & E St NW,31611,13th & H St NE,W00523,Member
1807,2016-04-12 22:03:37,2016-04-12 22:33:45,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31087,Monroe Ave & Leslie Ave,W01447,Member
737,2016-04-12 22:06:41,2016-04-12 22:18:58,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31623,Columbus Circle / Union Station,W00362,Member
589,2016-04-12 22:34:15,2016-04-12 22:44:04,31623,Columbus Circle / Union Station,31617,Bladensburg Rd & Benning Rd NE,W00847,Member
347,2016-04-12 23:36:08,2016-04-12 23:41:55,31109,7th & T St NW,31119,14th & Belmont St NW,W22377,Member
293,2016-04-13 06:24:06,2016-04-13 06:28:59,31106,Calvert & Biltmore St NW,31116,California St & Florida Ave NW,W20822,Member
566,2016-04-13 06:56:00,2016-04-13 07:05:27,31613,Eastern Market Metro / Pennsylvania Ave & 7th St SE,31609,Maine Ave & 7th St SW,W22447,Member
259,2016-04-13 07:03:41,2016-04-13 07:08:01,31211,Kennedy Center,31220,US Dept of State / Virginia Ave & 21st St NW,W22438,Member
802,2016-04-13 07:07:16,2016-04-13 07:20:39,31117,15th & Euclid St  NW,31279,19th & G St NW,W22231,Member
428,2016-04-13 07:37:00,2016-04-13 07:44:09,31089,Court House Metro / 15th & N Uhle St ,31014,Lynn & 19th St North,W21632,Member
857,2016-04-13 07:49:09,2016-04-13 08:03:26,31035,N Quincy St & Glebe Rd,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W20374,Member
256,2016-04-13 08:04:51,2016-04-13 08:09:08,31229,New Hampshire Ave & T St NW,31267,17th St & Massachusetts Ave NW,W20354,Member
261,2016-04-13 08:05:21,2016-04-13 08:09:42,31203,14th & Rhode Island Ave NW,31233,17th & K St NW / Farragut Square,W20774,Member
968,2016-04-13 08:18:44,2016-04-13 08:34:53,31622,13th & D St NE,31231,14th & D St NW / Ronald Reagan Building,W20342,Member
816,2016-04-13 08:32:49,2016-04-13 08:46:26,31107,Lamont & Mt Pleasant NW,31233,17th & K St NW / Farragut Square,W00483,Member
1200,2016-04-13 08:32:52,2016-04-13 08:52:52,31309,Fessenden St & Wisconsin Ave NW,31255,24th & N St NW,W21068,Member
292,2016-04-13 08:35:48,2016-04-13 08:40:40,31044,King St & Patrick St,31098,King St Metro North / Cameron St,W22250,Member
164,2016-04-13 08:37:21,2016-04-13 08:40:06,31004,Aurora Hills Community Ctr/18th & Hayes St,31005,Pentagon City Metro / 12th & S Hayes St,W22259,Member
1014,2016-04-13 08:39:19,2016-04-13 08:56:14,31122,16th & Irving St NW,31227,13th St & New York Ave NW,W21115,Member
618,2016-04-13 08:39:34,2016-04-13 08:49:52,31269,3rd St & Pennsylvania Ave SE,31264,6th St & Indiana Ave NW,W22294,Member
375,2016-04-13 08:44:05,2016-04-13 08:50:20,31275,New Hampshire Ave & 24th St NW,31215,Georgetown Harbor / 30th St NW,W20917,Member
254,2016-04-13 08:51:40,2016-04-13 08:55:54,31639,2nd & G St NE,31627,3rd & M St NE,W01442,Member
883,2016-04-13 08:54:53,2016-04-13 09:09:36,31624,North Capitol St & F St NW,31277,17th & G St NW,W00209,Member
490,2016-04-13 09:01:06,2016-04-13 09:09:16,31226,34th St & Wisconsin Ave NW,31225,C & O Canal & Wisconsin Ave NW,W00319,Member
143,2016-04-13 09:04:27,2016-04-13 09:06:51,31015,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,31077,Iwo Jima Memorial/N Meade & 14th St N,W01200,Member
568,2016-04-13 09:10:40,2016-04-13 09:20:09,31200,Massachusetts Ave & Dupont Circle NW,31227,13th St & New York Ave NW,W21295,Member
940,2016-04-13 09:26:19,2016-04-13 09:41:59,31121,Calvert St & Woodley Pl NW,31205,21st & I St NW,W00204,Member
1244,2016-04-13 09:30:25,2016-04-13 09:51:09,31312,Wisconsin Ave & O St NW,31219,10th St & Constitution Ave NW,W20501,Member
2277,2016-04-13 09:32:05,2016-04-13 10:10:02,31803,Good Hope Rd & 14th St SE,31274,10th & G St NW,W00933,Member
250,2016-04-13 09:35:56,2016-04-13 09:40:06,31627,3rd & M St NE,31508,Gallaudet / 8th St & Florida Ave NE,W01259,Member
447,2016-04-13 09:38:47,2016-04-13 09:46:15,31505,Eckington Pl & Q St NE,31637,North Capitol St & G Pl NE,W21730,Member
408,2016-04-13 10:07:16,2016-04-13 10:14:04,31014,Lynn & 19th St North,31225,C & O Canal & Wisconsin Ave NW,W20847,Member
1023,2016-04-13 11:06:21,2016-04-13 11:23:24,31255,24th & N St NW,31218,L'Enfant Plaza / 7th & C St SW,W20881,Member
385,2016-04-13 11:32:41,2016-04-13 11:39:06,31280,11th & S St NW,31278,18th & R St NW,W01332,Member
5301,2016-04-13 11:34:40,2016-04-13 13:03:02,31215,Georgetown Harbor / 30th St NW,31221,18th & M St NW,W00769,Casual
807,2016-04-13 11:56:46,2016-04-13 12:10:14,31027,Key Blvd & N Quinn St,31257,22nd & I St NW / Foggy Bottom,W21604,Member
532,2016-04-13 12:54:20,2016-04-13 13:03:12,31212,21st & M St NW,31227,13th St & New York Ave NW,W20913,Member
335,2016-04-13 13:12:04,2016-04-13 13:17:39,31214,17th & Corcoran St NW,31276,15th & L St NW,W20018,Member
520,2016-04-13 13:33:41,2016-04-13 13:42:21,31213,17th & K St NW,31229,New Hampshire Ave & T St NW,W20076,Member
1285,2016-04-13 13:47:23,2016-04-13 14:08:49,31200,Massachusetts Ave & Dupont Circle NW,31636,New Jersey Ave & N St NW/Dunbar HS,W21494,Member
197,2016-04-13 13:50:45,2016-04-13 13:54:03,31030,Lee Hwy & N Adams St,31020,Wilson Blvd & Franklin Rd,W20667,Member
1451,2016-04-13 14:45:24,2016-04-13 15:09:36,31078,Arlington Blvd & S George Mason Dr/NFATC,31077,Iwo Jima Memorial/N Meade & 14th St N,W21316,Member
382,2016-04-13 14:48:04,2016-04-13 14:54:26,31235,19th St & Constitution Ave NW,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,W22349,Member
224,2016-04-13 14:53:47,2016-04-13 14:57:31,31217,USDA / 12th & Independence Ave SW,31217,USDA / 12th & Independence Ave SW,W20393,Member
1132,2016-04-13 15:04:30,2016-04-13 15:23:23,31251,12th & L St NW,31243,4th & C St SW,W01002,Casual
506,2016-04-13 15:13:37,2016-04-13 15:22:04,31221,18th & M St NW,31214,17th & Corcoran St NW,W00570,Member
3999,2016-04-13 15:17:03,2016-04-13 16:23:42,31233,17th & K St NW / Farragut Square,31283,14th & L St NW,W20658,Casual
18705,2016-04-13 15:32:02,2016-04-13 20:43:48,31222,New York Ave & 15th St NW,31222,New York Ave & 15th St NW,W00390,Casual
990,2016-04-13 15:48:24,2016-04-13 16:04:54,31225,C & O Canal & Wisconsin Ave NW,31121,Calvert St & Woodley Pl NW,W20215,Casual
1161,2016-04-13 15:58:09,2016-04-13 16:17:30,31248,Smithsonian-National Mall / Jefferson Dr & 12th St SW,31258,Lincoln Memorial,W01225,Casual
290,2016-04-13 16:06:26,2016-04-13 16:11:17,31202,14th & R St NW,31276,15th & L St NW,W20691,Member
482,2016-04-13 16:18:11,2016-04-13 16:26:13,31268,12th & U St NW,31241,Thomas Circle,W22291,Member
478,2016-04-13 16:19:25,2016-04-13 16:27:23,31230,Metro Center / 12th & G St NW,31100,19th St & Pennsylvania Ave NW,W21347,Casual
1352,2016-04-13 16:44:41,2016-04-13 17:07:14,31036,George Mason Dr & Wilson Blvd,31020,Wilson Blvd & Franklin Rd,W21957,Member
474,2016-04-13 16:47:50,2016-04-13 16:55:45,31104,Adams Mill & Columbia Rd NW,31307,3000 Connecticut Ave NW / National Zoo,W00756,Member
422,2016-04-13 16:47:57,2016-04-13 16:55:00,31111,10th & U St NW,31207,Georgia Ave and Fairmont St NW,W20086,Member
724,2016-04-13 16:48:18,2016-04-13 17:00:23,31231,14th & D St NW / Ronald Reagan Building,31101,14th & V St NW,W20817,Member
74,2016-04-13 16:52:49,2016-04-13 16:54:03,31620,5th & F St NW,31264,6th St & Indiana Ave NW,W20733,Member
904,2016-04-13 16:53:30,2016-04-13 17:08:35,31257,22nd & I St NW / Foggy Bottom,31265,5th St & Massachusetts Ave NW,W21604,Member
697,2016-04-13 16:54:45,2016-04-13 17:06:23,31635,Potomac Ave & 8th St SE,31623,Columbus Circle / Union Station,W00671,Member
557,2016-04-13 17:07:04,2016-04-13 17:16:22,31279,19th & G St NW,31246,M St & Pennsylvania Ave NW,W20395,Member
648,2016-04-13 17:15:11,2016-04-13 17:26:00,31254,15th & K St NW,31282,16th & R St NW,W21315,Member
3073,2016-04-13 17:19:05,2016-04-13 18:10:19,31022,Clarendon Metro / Wilson Blvd & N Highland St,31258,Lincoln Memorial,W01285,Casual
294,2016-04-13 17:20:17,2016-04-13 17:25:11,31266,11th & M St NW,31262,11th & F St NW,W01167,Member
423,2016-04-13 17:20:49,2016-04-13 17:27:53,31512,Neal St & Trinidad Ave NE,31627,3rd & M St NE,W01449,Member
389,2016-04-13 17:28:05,2016-04-13 17:34:34,31268,12th & U St NW,31282,16th & R St NW,W00473,Member
352,2016-04-13 17:31:48,2016-04-13 17:37:40,31227,13th St & New York Ave NW,31604,3rd & H St NW,W00910,Member
637,2016-04-13 17:33:47,2016-04-13 17:44:24,31084,Ballenger Ave & Dulaney St,31099,Madison & N Henry St,W21860,Member
284,2016-04-13 17:36:11,2016-04-13 17:40:56,31635,Potomac Ave & 8th St SE,31628,1st & K St SE,W20885,Member
384,2016-04-13 17:42:56,2016-04-13 17:49:20,31113,Columbia Rd & Belmont St NW,31268,12th & U St NW,W00880,Member
417,2016-04-13 17:54:51,2016-04-13 18:01:48,31252,21st St & Pennsylvania Ave NW,31278,18th & R St NW,W01238,Member
725,2016-04-13 17:59:09,2016-04-13 18:11:14,31516,Rhode Island Ave Metro,31624,North Capitol St & F St NW,W21079,Member
1447,2016-04-13 18:06:42,2016-04-13 18:30:50,31113,Columbia Rd & Belmont St NW,31262,11th & F St NW,W22267,Casual
834,2016-04-13 18:08:11,2016-04-13 18:22:05,31218,L'Enfant Plaza / 7th & C St SW,31619,Lincoln Park / 13th & East Capitol St NE ,W22505,Member
491,2016-04-13 18:16:45,2016-04-13 18:24:56,31201,15th & P St NW,31110,20th St & Florida Ave NW,W20461,Member
659,2016-04-13 18:17:39,2016-04-13 18:28:39,32019,East West Hwy & Blair Mill Rd,32025,Carroll & Westmoreland Ave,W00904,Member
1385,2016-04-13 18:37:19,2016-04-13 19:00:25,31200,Massachusetts Ave & Dupont Circle NW,31406,14th & Upshur St NW,W20915,Member
2877,2016-04-13 18:37:40,2016-04-13 19:25:37,31258,Lincoln Memorial,31222,New York Ave & 15th St NW,W01171,Casual
1118,2016-04-13 18:39:01,2016-04-13 18:57:40,31201,15th & P St NW,31262,11th & F St NW,W01450,Casual
150,2016-04-13 18:39:33,2016-04-13 18:42:03,31108,4th & M St SW,31609,Maine Ave & 7th St SW,W22322,Member
638,2016-04-13 18:44:56,2016-04-13 18:55:35,31256,10th & E St NW,31639,2nd & G St NE,W22364,Member
270,2016-04-13 18:45:00,2016-04-13 18:49:30,31205,21st & I St NW,31246,M St & Pennsylvania Ave NW,W20001,Member
1684,2016-04-13 18:46:35,2016-04-13 19:14:40,31623,Columbus Circle / Union Station,31120,10th & Florida Ave NW,W20962,Member
328,2016-04-13 18:58:18,2016-04-13 19:03:46,31245,7th & R St NW / Shaw Library,31241,Thomas Circle,W00728,Member
218,2016-04-13 18:59:43,2016-04-13 19:03:21,31105,14th & Harvard St NW,31102,11th & Kenyon St NW,W20770,Member
474,2016-04-13 19:09:54,2016-04-13 19:17:48,31631,8th & F St NE,31610,Eastern Market / 7th & North Carolina Ave SE,W00873,Member
632,2016-04-13 19:12:03,2016-04-13 19:22:36,31228,8th & H St NW,31639,2nd & G St NE,W22294,Member
361,2016-04-13 19:32:40,2016-04-13 19:38:42,31116,California St & Florida Ave NW,31203,14th & Rhode Island Ave NW,W22181,Member
238,2016-04-13 19:47:16,2016-04-13 19:51:14,31025,Central Library / N Quincy St & 10th St N,31035,N Quincy St & Glebe Rd,W22414,Member
431,2016-04-13 19:52:55,2016-04-13 20:00:06,32001,Fenton St & New York Ave ,32036,Fenton St & Ellsworth Dr ,W00752,Member
903,2016-04-13 20:10:00,2016-04-13 20:25:04,31263,10th & K St NW,31503,Florida Ave & R St NW,W01265,Member
1695,2016-04-13 20:19:35,2016-04-13 20:47:50,31107,Lamont & Mt Pleasant NW,31634,3rd & Tingey St SE,W01080,Member
447,2016-04-13 20:25:18,2016-04-13 20:32:45,31624,North Capitol St & F St NW,31265,5th St & Massachusetts Ave NW,W20660,Member
1478,2016-04-13 20:42:56,2016-04-13 21:07:35,31014,Lynn & 19th St North,31304,36th & Calvert St NW / Glover Park,W00995,Member
1268,2016-04-13 20:52:27,2016-04-13 21:13:36,31101,14th & V St NW,31403,5th & Kennedy St NW,W22323,Member
407,2016-04-13 21:00:14,2016-04-13 21:07:02,31263,10th & K St NW,31636,New Jersey Ave & N St NW/Dunbar HS,W01372,Member
803,2016-04-13 21:18:32,2016-04-13 21:31:55,31214,17th & Corcoran St NW,31102,11th & Kenyon St NW,W01330,Member
918,2016-04-13 21:18:55,2016-04-13 21:34:13,31239,Rhode Island & Connecticut Ave NW,31612,D St & Maryland Ave NE,W21237,Member
178,2016-04-13 21:18:56,2016-04-13 21:21:54,31209,1st & N St  SE,31628,1st & K St SE,W20850,Member
375,2016-04-13 21:41:46,2016-04-13 21:48:01,31115,Columbia Rd & Georgia Ave NW,31400,Georgia & New Hampshire Ave NW,W21655,Member
146,2016-04-14 05:44:55,2016-04-14 05:47:21,31089,Court House Metro / 15th & N Uhle St ,31016,Clarendon Blvd & Pierce St,W00915,Member
293,2016-04-14 06:54:24,2016-04-14 06:59:18,31614,11th & H St NE,31623,Columbus Circle / Union Station,W22450,Member
311,2016-04-14 06:55:54,2016-04-14 07:01:05,31244,4th & E St SW,31217,USDA / 12th & Independence Ave SW,W00730,Member
535,2016-04-14 07:07:46,2016-04-14 07:16:41,31113,Columbia Rd & Belmont St NW,31213,17th & K St NW,W00021,Member
328,2016-04-14 07:14:57,2016-04-14 07:20:25,31624,North Capitol St & F St NW,31256,10th & E St NW,W01173,Member
260,2016-04-14 07:15:19,2016-04-14 07:19:40,31629,8th & East Capitol St NE,31623,Columbus Circle / Union Station,W21555,Member
202,2016-04-14 07:26:15,2016-04-14 07:29:37,31262,11th & F St NW,31263,10th & K St NW,W22377,Member
638,2016-04-14 07:28:39,2016-04-14 07:39:18,31214,17th & Corcoran St NW,31220,US Dept of State / Virginia Ave & 21st St NW,W00210,Member
1197,2016-04-14 07:39:49,2016-04-14 07:59:46,31629,8th & East Capitol St NE,31233,17th & K St NW / Farragut Square,W22111,Member
491,2016-04-14 07:53:19,2016-04-14 08:01:30,31268,12th & U St NW,31251,12th & L St NW,W20986,Member
1349,2016-04-14 07:59:01,2016-04-14 08:21:30,31511,12th & Irving St NE,31251,12th & L St NW,W20294,Member
1302,2016-04-14 07:59:16,2016-04-14 08:20:59,31281,8th & O St NW,31261,21st St & Constitution Ave NW,W22101,Member
216,2016-04-14 08:06:58,2016-04-14 08:10:35,31021,Clarendon Blvd & N Fillmore St,31094,Lee Hwy & N Kirkwood Rd,W21596,Member
741,2016-04-14 08:10:13,2016-04-14 08:22:34,31619,Lincoln Park / 13th & East Capitol St NE ,31271,Constitution Ave & 2nd St NW/DOL,W20104,Member
894,2016-04-14 08:22:12,2016-04-14 08:37:07,31623,Columbus Circle / Union Station,31217,USDA / 12th & Independence Ave SW,W20904,Member
1193,2016-04-14 08:37:18,2016-04-14 08:57:11,31121,Calvert St & Woodley Pl NW,31217,USDA / 12th & Independence Ave SW,W20829,Member
634,2016-04-14 08:43:12,2016-04-14 08:53:47,31119,14th & Belmont St NW,31223,Convention Center / 7th & M St NW,W22291,Member
442,2016-04-14 08:44:35,2016-04-14 08:51:58,32021,47th & Elm St,32000,Norfolk Ave & Fairmont St,W00198,Member
1222,2016-04-14 09:00:40,2016-04-14 09:21:03,31506,1st & Rhode Island Ave NW,31217,USDA / 12th & Independence Ave SW,W20106,Member
475,2016-04-14 09:09:15,2016-04-14 09:17:11,31276,15th & L St NW,31212,21st & M St NW,W00105,Member
370,2016-04-14 09:20:05,2016-04-14 09:26:15,31600,5th & K St NW,31227,13th St & New York Ave NW,W20654,Member
330,2016-04-14 09:28:46,2016-04-14 09:34:16,31109,7th & T St NW,31202,14th & R St NW,W21362,Member
239,2016-04-14 10:31:10,2016-04-14 10:35:10,31265,5th St & Massachusetts Ave NW,31270,8th & D St NW,W00752,Member
392,2016-04-14 10:31:36,2016-04-14 10:38:09,31622,13th & D St NE,31618,4th & East Capitol St NE,W21632,Member
646,2016-04-14 10:32:32,2016-04-14 10:43:18,31121,Calvert St & Woodley Pl NW,31215,Georgetown Harbor / 30th St NW,W01449,Member
610,2016-04-14 10:41:47,2016-04-14 10:51:57,31108,4th & M St SW,31621,4th & D St NW / Judiciary Square,W21502,Member
1056,2016-04-14 11:01:58,2016-04-14 11:19:35,31077,Iwo Jima Memorial/N Meade & 14th St N,31247,Jefferson Dr & 14th St SW,W00168,Member
697,2016-04-14 11:09:41,2016-04-14 11:21:18,31122,16th & Irving St NW,31239,Rhode Island & Connecticut Ave NW,W20053,Member
1339,2016-04-14 11:22:39,2016-04-14 11:44:59,31275,New Hampshire Ave & 24th St NW,31256,10th & E St NW,W20683,Casual
520,2016-04-14 11:43:53,2016-04-14 11:52:34,31243,4th & C St SW,31269,3rd St & Pennsylvania Ave SE,W20939,Member
452,2016-04-14 11:44:25,2016-04-14 11:51:58,31104,Adams Mill & Columbia Rd NW,31200,Massachusetts Ave & Dupont Circle NW,W21049,Member
1314,2016-04-14 11:49:42,2016-04-14 12:11:36,31247,Jefferson Dr & 14th St SW,31235,19th St & Constitution Ave NW,W00514,Casual
1640,2016-04-14 11:56:50,2016-04-14 12:24:11,31258,Lincoln Memorial,31249,Jefferson Memorial,W22364,Casual
1395,2016-04-14 12:04:39,2016-04-14 12:27:55,31250,20th & L St NW,31312,Wisconsin Ave & O St NW,W00009,Casual
5699,2016-04-14 12:07:36,2016-04-14 13:42:36,31261,21st St & Constitution Ave NW,31243,4th & C St SW,W22026,Casual
538,2016-04-14 12:18:34,2016-04-14 12:27:32,31278,18th & R St NW,31214,17th & Corcoran St NW,W21850,Member
689,2016-04-14 12:20:05,2016-04-14 12:31:35,31119,14th & Belmont St NW,31227,13th St & New York Ave NW,W21555,Member
1157,2016-04-14 12:22:41,2016-04-14 12:41:59,31247,Jefferson Dr & 14th St SW,31258,Lincoln Memorial,W20059,Casual
429,2016-04-14 12:33:12,2016-04-14 12:40:22,31109,7th & T St NW,31101,14th & V St NW,W20881,Member
